,week,month,day,hour,stoch_m15,stoch_h1,stoch_h4,bband_m15,bband_h1,bband_h4,want
1081,41,10,2,6,59.78,30.84,52.37,47.03,49.01,21.18,1
1082,41,10,2,6,52.05,30.84,52.37,26.37,49.01,21.18,1
1083,41,10,2,6,35.29,30.84,52.37,21.7,49.01,21.18,1
1084,41,10,2,7,47.92,44.58,52.37,17.85,37.73,21.18,1
1085,41,10,2,7,76.84,44.58,52.37,42.39,37.73,21.18,1
1086,41,10,2,7,85.51,44.58,52.37,121.35,37.73,21.18,0
1087,41,10,2,7,100.0,44.58,52.37,134.29,37.73,21.18,0
1088,41,10,2,8,92.67,81.03,79.73,91.86,71.96,0.52,0
1089,41,10,2,8,74.55,81.03,79.73,45.33,71.96,0.52,1
1090,41,10,2,8,54.22,81.03,79.73,62.71,71.96,0.52,1
1091,41,10,2,8,42.29,81.03,79.73,73.73,71.96,0.52,0
1092,41,10,2,9,40.15,78.25,79.73,33.33,48.88,0.52,1
1093,41,10,2,9,17.48,78.25,79.73,82.11,48.88,0.52,0
1094,41,10,2,9,0.97,78.25,79.73,158.85,48.88,0.52,0
1095,41,10,2,9,5.21,78.25,79.73,109.89,48.88,0.52,0
1096,41,10,2,10,6.65,44.03,79.73,105.57,60.47,0.52,0
1097,41,10,2,10,14.36,44.03,79.73,79.72,60.47,0.52,0
1098,41,10,2,10,12.44,44.03,79.73,107.79,60.47,0.52,0
1099,41,10,2,10,36.12,44.03,79.73,64.24,60.47,0.52,1
1100,41,10,2,11,50.79,14.95,79.73,62.38,59.36,0.52,1
1101,41,10,2,11,76.59,14.95,79.73,54.23,59.36,0.52,1
1102,41,10,2,11,49.01,14.95,79.73,81.23,59.36,0.52,0
1103,41,10,2,11,60.46,14.95,79.73,35.95,59.36,0.52,1
1104,41,10,2,12,70.79,5.85,73.36,25.33,47.32,54.12,1
1105,41,10,2,12,74.84,5.85,73.36,54.75,47.32,54.12,1
1106,41,10,2,12,37.6,5.85,73.36,79.31,47.32,54.12,0
1107,41,10,2,12,17.44,5.85,73.36,56.26,47.32,54.12,0
1108,41,10,2,13,7.54,4.66,73.36,101.8,152.58,54.12,0
1109,41,10,2,13,6.81,4.66,73.36,105.07,152.58,54.12,0
1110,41,10,2,13,0.0,4.66,73.36,105.72,152.58,54.12,0
1111,41,10,2,13,0.75,4.66,73.36,94.96,152.58,54.12,0
1112,41,10,2,14,10.45,4.4,73.36,72.79,132.98,54.12,0
1113,41,10,2,14,18.73,4.4,73.36,80.15,132.98,54.12,0
1114,41,10,2,14,29.86,4.4,73.36,81.86,132.98,54.12,0
1115,41,10,2,14,4.92,4.4,73.36,87.56,132.98,54.12,0
1116,41,10,2,15,0.0,0.0,73.36,84.97,139.79,54.12,0
1117,41,10,2,15,4.5,0.0,73.36,71.01,139.79,54.12,0
1118,41,10,2,15,9.61,0.0,73.36,64.23,139.79,54.12,0
1119,41,10,2,15,48.66,0.0,73.36,28.69,139.79,54.12,0
1120,41,10,2,16,82.11,12.98,33.62,12.01,83.61,116.41,0
1121,41,10,2,16,100.0,12.98,33.62,4.83,83.61,116.41,0
1122,41,10,2,16,100.0,12.98,33.62,11.19,83.61,116.41,0
1123,41,10,2,16,93.9,12.98,33.62,7.02,83.61,116.41,0
1124,41,10,2,17,70.5,25.87,33.62,9.61,80.42,116.41,0
1125,41,10,2,17,59.84,25.87,33.62,48.74,80.42,116.41,0
1126,41,10,2,17,84.85,25.87,33.62,149.82,80.42,116.41,0
1127,41,10,2,17,100.0,25.87,33.62,134.62,80.42,116.41,0
1128,41,10,2,18,87.68,64.07,33.62,74.03,21.54,116.41,0
1129,41,10,2,18,76.09,64.07,33.62,74.22,21.54,116.41,0
1130,41,10,2,18,63.01,64.07,33.62,83.87,21.54,116.41,0
1131,41,10,2,18,73.5,64.07,33.62,94.74,21.54,116.41,0
1132,41,10,2,19,81.54,94.05,33.62,72.81,12.38,116.41,0
1133,41,10,2,19,83.97,94.05,33.62,66.9,12.38,116.41,0
1134,41,10,2,19,76.56,94.05,33.62,64.82,12.38,116.41,0
1135,41,10,2,19,71.26,94.05,33.62,56.11,12.38,116.41,0
1136,41,10,2,20,51.61,99.31,26.28,45.38,11.9,40.41,0
1137,41,10,2,20,45.95,99.31,26.28,51.6,11.9,40.41,0
1138,41,10,2,20,82.01,99.31,26.28,72.34,11.9,40.41,0
1139,41,10,2,20,95.99,99.31,26.28,63.08,11.9,40.41,0
1140,41,10,2,21,84.03,99.35,26.28,46.86,32.19,40.41,0
1141,41,10,2,21,77.26,99.35,26.28,52.9,32.19,40.41,0
1142,41,10,2,21,78.4,99.35,26.28,67.22,32.19,40.41,0
1143,41,10,2,21,94.33,99.35,26.28,73.74,32.19,40.41,0
1144,41,10,2,22,95.53,99.23,26.28,70.84,57.2,40.41,0
1145,41,10,2,22,71.47,99.23,26.28,40.19,57.2,40.41,0
1146,41,10,2,22,39.93,99.23,26.28,36.36,57.2,40.41,0
1147,41,10,2,22,3.83,99.23,26.28,32.49,57.2,40.41,0
1148,41,10,2,23,26.29,99.31,26.28,64.85,54.77,40.41,0
1149,41,10,2,23,48.45,99.31,26.28,50.29,54.77,40.41,0
1150,41,10,2,23,81.61,99.31,26.28,54.13,54.77,40.41,0
1151,41,10,2,23,64.88,99.31,26.28,29.66,54.77,40.41,0
1152,41,10,3,0,39.66,91.18,50.65,3.31,42.52,8.93,0
1153,41,10,3,0,14.84,91.18,50.65,4.0,42.52,8.93,0
1154,41,10,3,0,2.05,91.18,50.65,21.53,42.52,8.93,0
1155,41,10,3,0,20.93,91.18,50.65,6.96,42.52,8.93,0
1156,41,10,3,1,44.14,74.38,50.65,0.07,39.25,8.93,0
1157,41,10,3,1,89.29,74.38,50.65,0.77,39.25,8.93,0
1158,41,10,3,1,100.0,74.38,50.65,26.08,39.25,8.93,0
1159,41,10,3,1,100.0,74.38,50.65,46.77,39.25,8.93,0
1160,41,10,3,2,94.4,60.91,50.65,31.37,48.01,8.93,0
1161,41,10,3,2,92.31,60.91,50.65,38.26,48.01,8.93,0
1162,41,10,3,2,92.98,60.91,50.65,88.96,48.01,8.93,0
1163,41,10,3,2,99.52,60.91,50.65,168.8,48.01,8.93,0
1164,41,10,3,3,87.42,72.38,50.65,104.51,67.12,8.93,0
1165,41,10,3,3,81.54,72.38,50.65,94.66,67.12,8.93,0
1166,41,10,3,3,64.49,72.38,50.65,67.07,67.12,8.93,0
1167,41,10,3,3,49.45,72.38,50.65,61.19,67.12,8.93,0
1168,41,10,3,4,46.97,94.05,85.04,92.79,72.68,28.8,0
1169,41,10,3,4,72.77,94.05,85.04,102.76,72.68,28.8,0
1170,41,10,3,4,82.22,94.05,85.04,65.45,72.68,28.8,0
1171,41,10,3,4,79.23,94.05,85.04,74.38,72.68,28.8,0
1172,41,10,3,5,74.65,100.0,85.04,75.15,75.57,28.8,0
1173,41,10,3,5,92.22,100.0,85.04,75.84,75.57,28.8,0
1174,41,10,3,5,78.38,100.0,85.04,50.34,75.57,28.8,0
1175,41,10,3,5,44.97,100.0,85.04,26.37,75.57,28.8,0
1176,41,10,3,6,14.2,91.56,85.04,24.71,59.29,28.8,0
1177,41,10,3,6,16.94,91.56,85.04,40.59,59.29,28.8,0
1178,41,10,3,6,21.85,91.56,85.04,14.37,59.29,28.8,0
1179,41,10,3,6,34.75,91.56,85.04,18.69,59.29,28.8,1
1180,41,10,3,7,48.84,86.36,85.04,36.39,59.64,28.8,1
1181,41,10,3,7,61.63,86.36,85.04,12.55,59.64,28.8,1
1182,41,10,3,7,59.77,86.36,85.04,1.4,59.64,28.8,1
1183,41,10,3,7,23.47,86.36,85.04,35.31,59.64,28.8,0
1184,41,10,3,8,9.09,60.54,95.48,39.89,46.91,25.2,0
1185,41,10,3,8,28.95,60.54,95.48,19.5,46.91,25.2,0
1186,41,10,3,8,73.72,60.54,95.48,104.9,46.91,25.2,0
1187,41,10,3,8,87.31,60.54,95.48,53.64,46.91,25.2,1
1188,41,10,3,9,70.33,47.03,95.48,0.79,48.03,25.2,0
1189,41,10,3,9,39.57,47.03,95.48,35.71,48.03,25.2,1
1190,41,10,3,9,12.36,47.03,95.48,134.18,48.03,25.2,0
1191,41,10,3,9,0.0,47.03,95.48,142.46,48.03,25.2,0
1192,41,10,3,10,18.78,17.79,95.48,39.38,35.84,25.2,0
1193,41,10,3,10,17.49,17.79,95.48,154.76,35.84,25.2,0
1194,41,10,3,10,15.4,17.79,95.48,151.02,35.84,25.2,0
1195,41,10,3,10,2.97,17.79,95.48,112.58,35.84,25.2,0
1196,41,10,3,11,16.32,10.66,95.48,64.66,4.5,25.2,0
1197,41,10,3,11,23.38,10.66,95.48,90.26,4.5,25.2,0
1198,41,10,3,11,39.08,10.66,95.48,65.29,4.5,25.2,0
1199,41,10,3,11,49.09,10.66,95.48,49.08,4.5,25.2,1
1200,41,10,3,12,42.92,0.0,83.53,74.3,24.62,20.78,0
1201,41,10,3,12,26.47,0.0,83.53,64.73,24.62,20.78,0
1202,41,10,3,12,1.77,0.0,83.53,70.21,24.62,20.78,0
1203,41,10,3,12,15.32,0.0,83.53,49.01,24.62,20.78,0
1204,41,10,3,13,35.78,3.37,83.53,37.92,33.64,20.78,1
1205,41,10,3,13,71.43,3.37,83.53,28.57,33.64,20.78,1
1206,41,10,3,13,100.0,3.37,83.53,19.81,33.64,20.78,0
1207,41,10,3,13,100.0,3.37,83.53,4.98,33.64,20.78,0
1208,41,10,3,14,100.0,28.55,83.53,74.29,24.8,20.78,0
1209,41,10,3,14,90.27,28.55,83.53,59.5,24.8,20.78,1
1210,41,10,3,14,92.01,28.55,83.53,96.54,24.8,20.78,0
1211,41,10,3,14,86.54,28.55,83.53,77.05,24.8,20.78,0
1212,41,10,3,15,72.56,51.97,83.53,45.02,3.53,20.78,1
1213,41,10,3,15,43.5,51.97,83.53,54.44,3.53,20.78,1
1214,41,10,3,15,7.76,51.97,83.53,27.57,3.53,20.78,0
1215,41,10,3,15,7.05,51.97,83.53,2.22,3.53,20.78,0
1216,41,10,3,16,33.07,85.91,72.73,66.64,17.47,20.66,0
1217,41,10,3,16,79.41,85.91,72.73,148.68,17.47,20.66,0
1218,41,10,3,16,95.79,85.91,72.73,109.16,17.47,20.66,0
1219,41,10,3,16,86.47,85.91,72.73,71.05,17.47,20.66,0
1220,41,10,3,17,84.01,92.63,72.73,94.0,106.53,20.66,0
1221,41,10,3,17,84.8,92.63,72.73,102.01,106.53,20.66,0
1222,41,10,3,17,98.66,92.63,72.73,91.21,106.53,20.66,0
1223,41,10,3,17,100.0,92.63,72.73,88.64,106.53,20.66,0
1224,41,10,3,18,100.0,99.88,72.73,97.85,140.56,20.66,0
1225,41,10,3,18,74.75,99.88,72.73,54.5,140.56,20.66,0
1226,41,10,3,18,63.51,99.88,72.73,75.4,140.56,20.66,0
1227,41,10,3,18,54.9,99.88,72.73,72.61,140.56,20.66,0
1228,41,10,3,19,90.37,100.0,72.73,88.31,129.85,20.66,0
1229,41,10,3,19,97.54,100.0,72.73,79.65,129.85,20.66,0
1230,41,10,3,19,93.23,100.0,72.73,62.55,129.85,20.66,0
1231,41,10,3,19,92.08,100.0,72.73,71.04,129.85,20.66,0
1232,41,10,3,20,69.14,98.28,72.95,50.69,102.95,94.61,0
1233,41,10,3,20,63.81,98.28,72.95,53.14,102.95,94.61,0
1234,41,10,3,20,15.22,98.28,72.95,31.43,102.95,94.61,0
1235,41,10,3,20,10.5,98.28,72.95,17.33,102.95,94.61,0
1236,41,10,3,21,6.79,92.23,72.95,22.16,79.49,94.61,0
1237,41,10,3,21,26.89,92.23,72.95,37.97,79.49,94.61,0
1238,41,10,3,21,42.65,92.23,72.95,14.02,79.49,94.61,0
1239,41,10,3,21,29.63,92.23,72.95,48.03,79.49,94.61,0
1240,41,10,3,22,6.27,68.04,72.95,76.47,42.0,94.61,0
1241,41,10,3,22,0.0,68.04,72.95,108.85,42.0,94.61,0
1242,41,10,3,22,2.03,68.04,72.95,93.08,42.0,94.61,0
1243,41,10,3,22,2.75,68.04,72.95,88.62,42.0,94.61,0
1244,41,10,3,23,3.79,25.25,72.95,88.52,17.42,94.61,0
1245,41,10,3,23,16.13,25.25,72.95,68.56,17.42,94.61,0
1246,41,10,3,23,55.36,25.25,72.95,43.74,17.42,94.61,0
1247,41,10,3,23,96.23,25.25,72.95,42.93,17.42,94.61,0
1248,41,10,4,0,72.31,0.83,79.15,61.03,17.46,51.84,0
1249,41,10,4,0,76.52,0.83,79.15,1.81,17.46,51.84,0
1250,41,10,4,0,66.79,0.83,79.15,21.22,17.46,51.84,0
1251,41,10,4,0,77.67,0.83,79.15,10.19,17.46,51.84,0
1252,41,10,4,1,71.33,15.07,79.15,0.25,41.14,51.84,0
1253,41,10,4,1,82.06,15.07,79.15,36.66,41.14,51.84,0
1254,41,10,4,1,91.07,15.07,79.15,39.45,41.14,51.84,0
1255,41,10,4,1,99.43,15.07,79.15,41.85,41.14,51.84,0
1256,41,10,4,2,99.5,48.32,79.15,79.28,63.21,51.84,0
1257,41,10,4,2,86.02,48.32,79.15,64.88,63.21,51.84,0
1258,41,10,4,2,54.77,48.32,79.15,35.67,63.21,51.84,0
1259,41,10,4,2,30.29,48.32,79.15,61.41,63.21,51.84,0
1260,41,10,4,3,37.5,79.92,79.15,62.16,51.64,51.84,0
1261,41,10,4,3,75.0,79.92,79.15,96.37,51.64,51.84,0
1262,41,10,4,3,80.86,79.92,79.15,68.06,51.64,51.84,0
1263,41,10,4,3,87.89,79.92,79.15,75.31,51.64,51.84,0
1264,41,10,4,4,75.46,95.98,85.53,58.38,55.77,87.02,0
1265,41,10,4,4,74.48,95.98,85.53,64.42,55.77,87.02,0
1266,41,10,4,4,53.0,95.98,85.53,47.81,55.77,87.02,0
1267,41,10,4,4,25.0,95.98,85.53,29.13,55.77,87.02,0
1268,41,10,4,5,85.92,97.04,85.53,187.01,109.91,87.02,0
1269,41,10,4,5,83.01,97.04,85.53,114.52,109.91,87.02,0
1270,41,10,4,5,87.7,97.04,85.53,111.51,109.91,87.02,0
1271,41,10,4,5,83.33,97.04,85.53,94.82,109.91,87.02,0
1272,41,10,4,6,83.13,95.98,85.53,83.78,87.57,87.02,0
1273,41,10,4,6,80.7,95.98,85.53,74.26,87.57,87.02,0
1274,41,10,4,6,72.34,95.98,85.53,77.01,87.57,87.02,0
1275,41,10,4,6,98.68,95.98,85.53,84.76,87.57,87.02,0
1276,41,10,4,7,98.97,96.61,85.53,74.38,92.22,87.02,0
1277,41,10,4,7,88.52,96.61,85.53,59.33,92.22,87.02,0
1278,41,10,4,7,68.4,96.61,85.53,49.85,92.22,87.02,0
1279,41,10,4,7,34.38,96.61,85.53,37.64,92.22,87.02,1
1280,41,10,4,8,6.29,89.8,86.13,31.83,72.05,118.26,0
1281,41,10,4,8,0.0,89.8,86.13,14.17,72.05,118.26,0
1282,41,10,4,8,0.0,89.8,86.13,6.53,72.05,118.26,0
1283,41,10,4,8,13.64,89.8,86.13,14.54,72.05,118.26,0
1284,41,10,4,9,14.36,75.57,86.13,13.74,53.23,118.26,0
1285,41,10,4,9,11.25,75.57,86.13,61.04,53.23,118.26,0
1286,41,10,4,9,0.0,75.57,86.13,80.91,53.23,118.26,0
1287,41,10,4,9,5.5,75.57,86.13,90.68,53.23,118.26,0
1288,41,10,4,10,5.71,36.64,86.13,103.71,22.23,118.26,0
1289,41,10,4,10,7.64,36.64,86.13,90.36,22.23,118.26,0
1290,41,10,4,10,0.0,36.64,86.13,86.91,22.23,118.26,0
1291,41,10,4,10,44.25,36.64,86.13,36.36,22.23,118.26,1
1292,41,10,4,11,33.05,0.0,86.13,84.42,8.37,118.26,0
1293,41,10,4,11,40.07,0.0,86.13,58.87,8.37,118.26,0
1294,41,10,4,11,34.33,0.0,86.13,35.77,8.37,118.26,0
1295,41,10,4,11,57.0,0.0,86.13,32.43,8.37,118.26,0
1296,41,10,4,12,70.63,6.89,88.34,37.51,18.95,80.71,1
1297,41,10,4,12,78.85,6.89,88.34,8.36,18.95,80.71,1
1298,41,10,4,12,72.89,6.89,88.34,24.7,18.95,80.71,1
1299,41,10,4,12,79.86,6.89,88.34,9.15,18.95,80.71,1
1300,41,10,4,13,86.57,34.73,88.34,85.26,57.17,80.71,0
1301,41,10,4,13,100.0,34.73,88.34,100.52,57.17,80.71,0
1302,41,10,4,13,100.0,34.73,88.34,150.12,57.17,80.71,0
1303,41,10,4,13,99.06,34.73,88.34,122.75,57.17,80.71,0
1304,41,10,4,14,98.43,77.45,88.34,104.88,89.61,80.71,0
1305,41,10,4,14,94.53,77.45,88.34,85.46,89.61,80.71,0
1306,41,10,4,14,93.18,77.45,88.34,90.08,89.61,80.71,0
1307,41,10,4,14,69.86,77.45,88.34,63.47,89.61,80.71,0
1308,41,10,4,15,67.61,100.0,88.34,75.62,88.25,80.71,0
1309,41,10,4,15,59.09,100.0,88.34,62.09,88.25,80.71,0
1310,41,10,4,15,51.12,100.0,88.34,37.58,88.25,80.71,0
1311,41,10,4,15,78.52,100.0,88.34,118.38,88.25,80.71,0
1312,41,10,4,16,52.06,97.48,89.89,36.17,72.12,109.63,0
1313,41,10,4,16,38.62,97.48,89.89,12.45,72.12,109.63,0
1314,41,10,4,16,5.38,97.48,89.89,2.92,72.12,109.63,0
1315,41,10,4,16,7.39,97.48,89.89,20.18,72.12,109.63,0
1316,41,10,4,17,9.25,82.73,89.89,19.03,41.76,109.63,0
1317,41,10,4,17,11.42,82.73,89.89,66.36,41.76,109.63,0
1318,41,10,4,17,7.79,82.73,89.89,56.99,41.76,109.63,0
1319,41,10,4,17,25.37,82.73,89.89,30.3,41.76,109.63,0
1320,41,10,4,18,39.48,51.12,89.89,61.67,22.34,109.63,0
1321,41,10,4,18,37.73,51.12,89.89,83.09,22.34,109.63,0
1322,41,10,4,18,15.02,51.12,89.89,72.82,22.34,109.63,0
1323,41,10,4,18,37.69,51.12,89.89,9.5,22.34,109.63,0
1324,41,10,4,19,66.01,21.44,89.89,16.05,35.11,109.63,0
1325,41,10,4,19,96.46,21.44,89.89,43.55,35.11,109.63,0
1326,41,10,4,19,97.2,21.44,89.89,54.19,35.11,109.63,0
1327,41,10,4,19,96.03,21.44,89.89,39.96,35.11,109.63,0
1328,41,10,4,20,87.2,41.62,88.32,30.91,61.88,94.13,0
1329,41,10,4,20,79.47,41.62,88.32,51.58,61.88,94.13,0
1330,41,10,4,20,81.78,41.62,88.32,50.5,61.88,94.13,0
1331,41,10,4,20,100.0,41.62,88.32,81.79,61.88,94.13,0
1332,41,10,4,21,100.0,79.29,88.32,75.6,86.18,94.13,0
1333,41,10,4,21,100.0,79.29,88.32,75.07,86.18,94.13,0
1334,41,10,4,21,100.0,79.29,88.32,97.78,86.18,94.13,0
1335,41,10,4,21,100.0,79.29,88.32,87.85,86.18,94.13,0
1336,41,10,4,22,99.16,100.0,88.32,76.44,106.2,94.13,0
1337,41,10,4,22,91.32,100.0,88.32,62.56,106.2,94.13,0
1338,41,10,4,22,65.66,100.0,88.32,42.97,106.2,94.13,0
1339,41,10,4,22,44.55,100.0,88.32,49.48,106.2,94.13,0
1340,41,10,4,23,42.86,99.78,88.32,52.86,94.93,94.13,0
1341,41,10,4,23,78.22,99.78,88.32,60.62,94.93,94.13,0
1342,41,10,4,23,95.67,99.78,88.32,68.01,94.93,94.13,0
1343,41,10,4,23,89.27,99.78,88.32,51.28,94.93,94.13,0
1344,41,10,5,0,66.16,97.79,100.0,39.69,82.43,102.89,0
1345,41,10,5,0,24.68,97.79,100.0,31.04,82.43,102.89,0
1346,41,10,5,0,0.0,97.79,100.0,11.93,82.43,102.89,0
1347,41,10,5,0,0.0,97.79,100.0,5.95,82.43,102.89,0
1348,41,10,5,1,8.0,91.48,100.0,10.7,69.12,102.89,0
1349,41,10,5,1,20.39,91.48,100.0,2.35,69.12,102.89,0
1350,41,10,5,1,60.47,91.48,100.0,23.46,69.12,102.89,0
1351,41,10,5,1,82.56,91.48,100.0,19.36,69.12,102.89,0
1352,41,10,5,2,85.71,78.43,100.0,6.84,64.47,102.89,0
1353,41,10,5,2,44.57,78.43,100.0,73.87,64.47,102.89,0
1354,41,10,5,2,17.0,78.43,100.0,52.55,64.47,102.89,0
1355,41,10,5,2,20.51,78.43,100.0,26.94,64.47,102.89,0
1356,41,10,5,3,27.62,45.65,100.0,48.84,53.33,102.89,0
1357,41,10,5,3,43.37,45.65,100.0,26.85,53.33,102.89,0
1358,41,10,5,3,75.0,45.65,100.0,71.53,53.33,102.89,0
1359,41,10,5,3,93.8,45.65,100.0,54.41,53.33,102.89,0
1360,41,10,5,4,97.37,56.21,100.0,98.21,67.45,93.87,0
1361,41,10,5,4,97.96,56.21,100.0,140.47,67.45,93.87,0
1362,41,10,5,4,79.46,56.21,100.0,57.84,67.45,93.87,0
1363,41,10,5,4,54.22,56.21,100.0,43.78,67.45,93.87,0
1364,41,10,5,5,14.57,70.56,100.0,48.19,57.15,93.87,0
1365,41,10,5,5,6.7,70.56,100.0,33.03,57.15,93.87,0
1366,41,10,5,5,44.44,70.56,100.0,132.51,57.15,93.87,0
1367,41,10,5,5,76.81,70.56,100.0,130.79,57.15,93.87,0
1368,41,10,5,6,92.79,95.08,100.0,91.09,74.77,93.87,0
1369,41,10,5,6,81.27,95.08,100.0,64.58,74.77,93.87,0
1370,41,10,5,6,55.95,95.08,100.0,37.66,74.77,93.87,1
1371,41,10,5,6,44.4,95.08,100.0,65.09,74.77,93.87,0
1372,41,10,5,7,31.69,89.71,100.0,44.41,64.83,93.87,0
1373,41,10,5,7,64.56,89.71,100.0,60.05,64.83,93.87,0
1374,41,10,5,7,74.44,89.71,100.0,47.37,64.83,93.87,0
1375,41,10,5,7,82.14,89.71,100.0,41.3,64.83,93.87,1
1376,41,10,5,8,79.38,93.92,100.0,53.69,70.39,89.24,1
1377,41,10,5,8,85.14,93.92,100.0,56.21,70.39,89.24,1
1378,41,10,5,8,71.83,93.92,100.0,28.5,70.39,89.24,1
1379,41,10,5,8,14.97,93.92,100.0,79.09,70.39,89.24,0
1380,41,10,5,9,0.35,55.7,100.0,119.74,15.71,89.24,0
1381,41,10,5,9,1.92,55.7,100.0,94.79,15.71,89.24,0
1382,41,10,5,9,8.26,55.7,100.0,70.12,15.71,89.24,0
1383,41,10,5,9,12.83,55.7,100.0,83.94,15.71,89.24,0
1384,41,10,5,10,20.83,26.33,100.0,76.1,16.67,89.24,0
1385,41,10,5,10,48.39,26.33,100.0,40.36,16.67,89.24,0
1386,41,10,5,10,87.18,26.33,100.0,4.98,16.67,89.24,0
1387,41,10,5,10,100.0,26.33,100.0,16.5,16.67,89.24,0
1388,41,10,5,11,77.51,12.8,100.0,38.1,26.87,89.24,0
1389,41,10,5,11,36.62,12.8,100.0,114.88,26.87,89.24,0
1390,41,10,5,11,7.61,12.8,100.0,110.45,26.87,89.24,0
1391,41,10,5,11,3.9,12.8,100.0,83.1,26.87,89.24,0
1392,41,10,5,12,14.18,11.81,83.51,56.31,7.59,60.98,0
1393,41,10,5,12,32.0,11.81,83.51,53.97,7.59,60.98,0
1394,41,10,5,12,41.02,11.81,83.51,79.91,7.59,60.98,0
1395,41,10,5,12,46.33,11.81,83.51,54.54,7.59,60.98,1
1396,41,10,5,13,25.68,10.02,83.51,60.27,30.65,60.98,0
1397,41,10,5,13,27.53,10.02,83.51,64.78,30.65,60.98,0
1398,41,10,5,13,21.48,10.02,83.51,52.3,30.65,60.98,0
1399,41,10,5,13,10.63,10.02,83.51,83.37,30.65,60.98,0
1400,41,10,5,14,31.45,0.0,83.51,52.31,53.8,60.98,0
1401,41,10,5,14,56.6,0.0,83.51,14.16,53.8,60.98,1
1402,41,10,5,14,65.33,0.0,83.51,50.81,53.8,60.98,1
1403,41,10,5,14,39.16,0.0,83.51,81.13,53.8,60.98,0
1404,41,10,5,15,21.77,0.0,83.51,47.64,81.33,60.98,0
1405,41,10,5,15,13.79,0.0,83.51,65.5,81.33,60.98,0
1406,41,10,5,15,16.27,0.0,83.51,69.88,81.33,60.98,0
1407,41,10,5,15,1.81,0.0,83.51,138.56,81.33,60.98,0
1408,41,10,5,16,0.0,0.0,39.46,142.79,155.55,25.58,0
1409,41,10,5,16,0.0,0.0,39.46,129.01,155.55,25.58,0
1410,41,10,5,16,4.88,0.0,39.46,95.78,155.55,25.58,0
1411,41,10,5,16,8.16,0.0,39.46,90.7,155.55,25.58,0
1412,41,10,5,17,9.56,0.0,39.46,114.48,151.41,25.58,0
1413,41,10,5,17,2.75,0.0,39.46,104.21,151.41,25.58,0
1414,41,10,5,17,23.58,0.0,39.46,60.09,151.41,25.58,0
1415,41,10,5,17,43.44,0.0,39.46,60.19,151.41,25.58,0
1416,41,10,5,18,80.39,16.59,39.46,17.3,81.27,25.58,0
1417,41,10,5,18,89.59,16.59,39.46,17.01,81.27,25.58,0
1418,41,10,5,18,87.78,16.59,39.46,30.14,81.27,25.58,0
1419,41,10,5,18,83.86,16.59,39.46,8.72,81.27,25.58,0
1420,41,10,5,19,64.44,28.33,39.46,18.22,81.7,25.58,0
1421,41,10,5,19,79.44,28.33,39.46,4.46,81.7,25.58,0
1422,41,10,5,19,43.67,28.33,39.46,16.55,81.7,25.58,0
1423,41,10,5,19,69.28,28.33,39.46,20.33,81.7,25.58,0
1424,41,10,5,20,70.69,55.63,13.68,29.03,60.15,27.53,0
1425,41,10,5,20,58.45,55.63,13.68,24.2,60.15,27.53,0
